Order Date,Category,Sales
2013-05-10,Technology,113.11600000000001
2013-05-11,Office Supplies,19.032
2013-05-11,Technology,743.9879999999999
2013-05-12,Office Supplies,5.98
2013-05-13,Furniture,10.02
2013-05-13,Office Supplies,156.898
2013-05-13,Technology,751.96
2013-05-15,Furniture,109.57600000000002
2013-05-15,Office Supplies,117.22600000000003
2013-05-15,Technology,229.12800000000001
2013-05-16,Office Supplies,648.9119999999999
2013-05-17,Furniture,282.84
2013-05-17,Office Supplies,597.6199999999999
2013-05-18,Furniture,195.848
2013-05-18,Office Supplies,151.074
2013-05-19,Office Supplies,122.22
2013-05-20,Furniture,717.64
2013-05-20,Office Supplies,864.368
2013-05-21,Furniture,1049.2
2013-05-21,Office Supplies,58.753000000000014
2013-05-21,Technology,1363.96
2013-05-22,Office Supplies,200.378
2013-05-22,Technology,2517.8360000000002
2013-05-23,Furniture,174.28599999999997
2013-05-23,Office Supplies,704.45
2013-05-23,Technology,920.464
2013-05-24,Furniture,37.05
2013-05-24,Office Supplies,21.642000000000003
2013-05-24,Technology,10502.285999999998
2013-05-25,Office Supplies,277.756
2013-05-26,Furniture,24.96
2013-05-26,Office Supplies,1287.0099999999998
2013-05-27,Furniture,941.4440000000001
2013-05-27,Office Supplies,338.856
2013-05-27,Technology,695.056
2013-05-28,Furniture,3535.6600000000003
2013-05-28,Office Supplies,1769.4180000000003
2013-05-29,Furniture,390.272
2013-05-29,Office Supplies,770.652
2013-05-29,Technology,976.4000000000001
2013-05-30,Furniture,44.76
2013-05-30,Office Supplies,38.475
2013-05-30,Technology,979.95
2013-05-31,Furniture,3292.308
2013-05-31,Office Supplies,1436.692
2013-05-31,Technology,3361.5779999999995
2013-06-01,Furniture,223.14299999999997
2013-06-01,Office Supplies,36.016000000000005
2013-06-01,Technology,179.7
2013-06-03,Office Supplies,157.844
2013-06-04,Furniture,71.08800000000001
2013-06-05,Furniture,810.541
2013-06-05,Office Supplies,124.148
2013-06-05,Technology,1381.8339999999998
2013-06-06,Office Supplies,659.82
2013-06-07,Furniture,548.96
2013-06-07,Office Supplies,1090.48
2013-06-07,Technology,4386.872
2013-06-08,Office Supplies,51.562000000000005
2013-06-10,Furniture,815.2919999999999
2013-06-10,Technology,873.1800000000001
2013-06-11,Furniture,1335.68
2013-06-11,Office Supplies,76.71600000000001
2013-06-12,Furniture,915.256
2013-06-12,Office Supplies,78.22
2013-06-12,Technology,629.94
2013-06-13,Furniture,433.396
2013-06-13,Office Supplies,1453.148
2013-06-13,Technology,1076.019
2013-06-14,Office Supplies,52.468
2013-06-14,Technology,377.96999999999997
2013-06-15,Furniture,3353.729
2013-06-15,Office Supplies,55.61600000000001
2013-06-15,Technology,47.754
2013-06-16,Office Supplies,173.48800000000003
2013-06-17,Office Supplies,55.8
2013-06-17,Technology,91.475
2013-06-18,Furniture,1685.4299999999998
2013-06-18,Office Supplies,718.52
2013-06-18,Technology,596.97
2013-06-19,Office Supplies,541.938
2013-06-20,Office Supplies,17.12
2013-06-21,Furniture,219.258
2013-06-21,Office Supplies,840.6220000000001
2013-06-21,Technology,169.668
2013-06-22,Furniture,353.568
2013-06-22,Office Supplies,223.54000000000002
2013-06-24,Office Supplies,1612.75
2013-06-24,Technology,862.344
2013-06-25,Office Supplies,355.002
2013-06-25,Technology,4955.95
2013-06-26,Furniture,540.016
2013-06-26,Office Supplies,353.25
2013-06-27,Furniture,59.88
2013-06-27,Office Supplies,1549.2240000000002
2013-06-27,Technology,310.496
2013-06-28,Furniture,539.658
2013-06-28,Office Supplies,37.464
2013-06-28,Technology,201.584
2013-06-29,Furniture,121.96
2013-06-29,Office Supplies,395.22
2013-06-29,Technology,359.97600000000006
2013-06-30,Office Supplies,191.88
2013-07-01,Furniture,1266.86
2013-07-01,Office Supplies,35.97
2013-07-01,Technology,50.120000000000005
2013-07-02,Office Supplies,193.586
2013-07-02,Technology,1530.79
2013-07-03,Furniture,723.6139999999999
2013-07-03,Office Supplies,49.17200000000001
2013-07-04,Office Supplies,847.7
2013-07-05,Furniture,1329.9650000000001
2013-07-05,Office Supplies,71.88
2013-07-05,Technology,249.45600000000002
2013-07-08,Furniture,817.278
2013-07-08,Office Supplies,204.99900000000002
2013-07-08,Technology,2859.9540000000006
2013-07-09,Furniture,662.88
2013-07-09,Office Supplies,158.048
2013-07-09,Technology,1795.5840000000003
2013-07-10,Furniture,573.286
2013-07-11,Office Supplies,553.9040000000001
2013-07-11,Technology,341.99100000000004
2013-07-13,Technology,95.76
2013-07-15,Furniture,661.6859999999999
2013-07-15,Office Supplies,548.09
2013-07-15,Technology,940.184
2013-07-16,Furniture,230.28000000000003
2013-07-16,Office Supplies,149.92000000000002
2013-07-17,Furniture,9.552
2013-07-17,Office Supplies,186.28
2013-07-17,Technology,714.338
2013-07-18,Furniture,37.17
2013-07-18,Office Supplies,1101.526
2013-07-18,Technology,1046.184
2013-07-19,Furniture,1539.17
2013-07-19,Office Supplies,1281.1200000000001
2013-07-19,Technology,71.568
2013-07-20,Furniture,690.48
2013-07-20,Office Supplies,420.02000000000004
2013-07-20,Technology,425.954
2013-07-21,Technology,89.94999999999999
2013-07-22,Furniture,363.92
2013-07-22,Office Supplies,627.1750000000001
2013-07-23,Furniture,39.068000000000005
2013-07-23,Office Supplies,1219.03
2013-07-23,Technology,109.95
2013-07-24,Office Supplies,273.97599999999994
2013-07-24,Technology,380.611
2013-07-25,Furniture,253.76399999999998
2013-07-25,Office Supplies,73.2
2013-07-26,Furniture,3495.468
2013-07-26,Office Supplies,563.244
2013-07-26,Technology,1861.7759999999998
2013-07-29,Furniture,504.87000000000006
2013-07-29,Office Supplies,1528.5040000000001
2013-07-30,Office Supplies,819.154
2013-07-31,Office Supplies,1770.7759999999998
2013-08-01,Furniture,1136.068
2013-08-01,Office Supplies,283.14000000000004
2013-08-01,Technology,754.95
2013-08-02,Furniture,19.312
2013-08-02,Office Supplies,65.608
2013-08-02,Technology,1039.728
2013-08-03,Furniture,136.46400000000003
2013-08-03,Office Supplies,12.544
2013-08-03,Technology,333.576
2013-08-04,Office Supplies,81.53999999999999
2013-08-04,Technology,167.28
2013-08-05,Furniture,109.8
2013-08-05,Office Supplies,85.726
2013-08-05,Technology,302.384
2013-08-06,Office Supplies,197.04999999999998
2013-08-07,Office Supplies,109.22
2013-08-07,Technology,211.168
2013-08-08,Technology,179.97
2013-08-09,Furniture,513.024
2013-08-09,Office Supplies,602.18
2013-08-10,Office Supplies,616.5699999999999
2013-08-10,Technology,44.784
2013-08-12,Office Supplies,151.82
2013-08-13,Furniture,917.2045000000002
2013-08-13,Office Supplies,1634.812
2013-08-13,Technology,1399.9440000000002
2013-08-14,Furniture,241.96
2013-08-14,Office Supplies,417.584
2013-08-14,Technology,71.98
2013-08-15,Office Supplies,31.092000000000002
2013-08-15,Technology,892.596
2013-08-16,Furniture,537.326
2013-08-16,Office Supplies,199.82
2013-08-16,Technology,943.12
2013-08-17,Furniture,161.28
2013-08-17,Office Supplies,43.260000000000005
2013-08-18,Office Supplies,15.712000000000002
2013-08-19,Furniture,14.896
2013-08-19,Office Supplies,441.228
2013-08-19,Technology,39.99
2013-08-20,Office Supplies,448.79200000000003
2013-08-21,Technology,14.78
2013-08-22,Furniture,4275.522000000001
2013-08-22,Office Supplies,143.856
2013-08-22,Technology,378.91399999999993
2013-08-23,Furniture,98.328
2013-08-23,Office Supplies,307.022
2013-08-24,Furniture,555.312
2013-08-24,Office Supplies,2126.056
2013-08-24,Technology,1505.9799999999998
2013-08-27,Furniture,3262.232
2013-08-27,Office Supplies,383.238
2013-08-27,Technology,1228.828
2013-08-28,Furniture,244.61499999999998
2013-08-28,Office Supplies,463.326
2013-08-28,Technology,59.97
2013-08-29,Furniture,156.37279999999998
2013-08-29,Office Supplies,57.07599999999999
2013-08-29,Technology,108.576
2013-08-30,Furniture,405.79999999999995
2013-08-30,Office Supplies,108.41199999999999
2013-08-30,Technology,117.97600000000001
2013-08-31,Furniture,833.784
2013-08-31,Office Supplies,192.228
2013-08-31,Technology,630.8580000000001
2013-09-01,Office Supplies,23.968000000000004
2013-09-02,Furniture,191.82
2013-09-02,Office Supplies,4993.394
2013-09-02,Technology,580.9380000000001
2013-09-03,Furniture,1476.154
2013-09-03,Office Supplies,689.751
2013-09-03,Technology,4626.2880000000005
2013-09-04,Furniture,642.396
2013-09-04,Office Supplies,1442.4180000000003
2013-09-04,Technology,280.78200000000004
2013-09-05,Furniture,130.81
2013-09-05,Office Supplies,1321.322
2013-09-05,Technology,3079.9100000000003
2013-09-06,Furniture,3461.917
2013-09-06,Office Supplies,1217.647
2013-09-06,Technology,546.784
2013-09-07,Furniture,722.3520000000001
2013-09-07,Office Supplies,229.74
2013-09-07,Technology,361.4440000000001
2013-09-09,Furniture,3374.9815999999996
2013-09-09,Office Supplies,966.29
2013-09-09,Technology,152.71200000000002
2013-09-10,Furniture,15.008000000000003
2013-09-10,Office Supplies,69.98400000000001
2013-09-11,Furniture,300.93
2013-09-11,Office Supplies,553.7540000000001
2013-09-11,Technology,1239.6399999999999
2013-09-12,Office Supplies,600.6
2013-09-12,Technology,5900.986
2013-09-13,Furniture,1679.8719999999998
2013-09-13,Office Supplies,196.268
2013-09-13,Technology,167.652
2013-09-14,Furniture,1336.4399999999998
2013-09-14,Office Supplies,858.3699999999999
2013-09-14,Technology,179.92
2013-09-15,Office Supplies,699.488
2013-09-15,Technology,437.84999999999997
2013-09-16,Furniture,1128.3899999999999
2013-09-16,Office Supplies,972.7920000000001
2013-09-17,Furniture,395.446
2013-09-17,Office Supplies,30.44
2013-09-18,Furniture,430.00800000000004
2013-09-18,Office Supplies,600.1
2013-09-18,Technology,1013.018
2013-09-19,Furniture,3218.7400000000002
2013-09-19,Office Supplies,1292.3580000000002
2013-09-19,Technology,239.98400000000004
2013-09-20,Furniture,1599.324
2013-09-20,Office Supplies,1990.038
2013-09-20,Technology,249.95000000000002
2013-09-21,Furniture,279.36
2013-09-21,Office Supplies,952.644
2013-09-23,Furniture,100.67200000000003
2013-09-23,Office Supplies,352.98199999999997
2013-09-23,Technology,161.916
2013-09-24,Furniture,1114.426
2013-09-24,Office Supplies,207.719
2013-09-25,Furniture,931.202
2013-09-25,Office Supplies,1354.848
2013-09-26,Furniture,1624.567
2013-09-26,Office Supplies,793.862
2013-09-26,Technology,1024.662
2013-09-27,Furniture,1627.4805
2013-09-27,Office Supplies,538.7099999999999
2013-09-27,Technology,531.9760000000001
2013-09-28,Furniture,956.6647999999999
2013-09-28,Office Supplies,34.737
2013-09-28,Technology,1001.5840000000001
2013-09-29,Office Supplies,99.13600000000001
2013-09-30,Office Supplies,202.382
2013-09-30,Technology,1105.41
2013-10-01,Furniture,523.92
2013-10-01,Office Supplies,1.9639999999999995
2013-10-02,Furniture,567.2860000000001
2013-10-02,Office Supplies,64.71600000000001
2013-10-02,Technology,149.41200000000003
2013-10-03,Office Supplies,953.022
2013-10-03,Technology,17499.949999999997
2013-10-04,Furniture,1552.5080000000003
2013-10-04,Office Supplies,128.188
2013-10-05,Furniture,250.93999999999997
2013-10-05,Office Supplies,209.252
2013-10-05,Technology,5452.59
2013-10-07,Office Supplies,58.730000000000004
2013-10-07,Technology,771.6700000000001
2013-10-08,Office Supplies,136.112
2013-10-08,Technology,837.5999999999999
2013-10-09,Furniture,51.712
2013-10-09,Office Supplies,509.82400000000007
2013-10-10,Furniture,502.4000000000001
2013-10-10,Office Supplies,20.544000000000004
2013-10-10,Technology,23.976
2013-10-11,Furniture,225.666
2013-10-11,Office Supplies,41.095
2013-10-11,Technology,15.991999999999999
2013-10-12,Office Supplies,33.064
2013-10-14,Furniture,1017.71
2013-10-14,Office Supplies,440.932
2013-10-14,Technology,191.976
2013-10-15,Furniture,102.59200000000001
2013-10-15,Office Supplies,291.91200000000003
2013-10-15,Technology,2941.384
2013-10-16,Office Supplies,1614.6499999999999
2013-10-16,Technology,5.5
2013-10-17,Furniture,142.182
2013-10-18,Furniture,241.64600000000002
2013-10-18,Office Supplies,2261.7300000000005
2013-10-18,Technology,449.97
2013-10-19,Furniture,307.92
2013-10-21,Furniture,504.922
2013-10-21,Office Supplies,123.572
2013-10-21,Technology,317.67999999999995
2013-10-22,Furniture,2012.7600000000002
2013-10-22,Office Supplies,5499.4400000000005
2013-10-22,Technology,439.392
2013-10-23,Furniture,173.26
2013-10-23,Office Supplies,15.02
2013-10-24,Furniture,16.156
2013-10-24,Office Supplies,451.26599999999996
2013-10-25,Office Supplies,15.552000000000003
2013-10-25,Technology,1349.946
2013-10-26,Technology,783.9600000000002
2013-10-28,Furniture,758.8240000000001
2013-10-28,Office Supplies,219.966
2013-10-29,Furniture,1111.368
2013-10-29,Office Supplies,1485.277
2013-10-29,Technology,302.376
2013-10-30,Furniture,67.0
2013-10-30,Office Supplies,64.154
2013-10-31,Office Supplies,159.00199999999998
2013-11-01,Furniture,2265.7250000000004
2013-11-01,Office Supplies,1484.7740000000001
2013-11-02,Office Supplies,363.46200000000005
2013-11-02,Technology,89.91199999999999
2013-11-04,Furniture,1554.779
2013-11-04,Office Supplies,1913.076
2013-11-04,Technology,334.94100000000003
2013-11-05,Furniture,2007.5900000000001
2013-11-05,Office Supplies,1194.8280000000002
2013-11-05,Technology,686.4000000000001
2013-11-06,Furniture,2964.4408
2013-11-06,Office Supplies,464.82000000000005
2013-11-06,Technology,837.638
2013-11-07,Furniture,563.5360000000001
2013-11-07,Office Supplies,209.72
2013-11-08,Furniture,1662.4160000000002
2013-11-08,Office Supplies,924.172
2013-11-08,Technology,1223.876
2013-11-09,Furniture,993.8999999999999
2013-11-10,Technology,479.97
2013-11-11,Furniture,1004.988
2013-11-11,Office Supplies,2113.7580000000003
2013-11-11,Technology,1604.732
2013-11-12,Furniture,3472.65
2013-11-12,Office Supplies,1021.7280000000002
2013-11-12,Technology,449.918
2013-11-13,Furniture,4158.352
2013-11-13,Office Supplies,520.626
2013-11-13,Technology,235.96
2013-11-14,Furniture,54.08
2013-11-14,Office Supplies,611.098
2013-11-14,Technology,2279.96
2013-11-15,Furniture,856.56
2013-11-15,Office Supplies,113.596
2013-11-15,Technology,1803.906
2013-11-16,Furniture,630.024
2013-11-16,Office Supplies,1054.928
2013-11-16,Technology,460.7660000000001
2013-11-17,Office Supplies,36.72
2013-11-18,Office Supplies,75.50800000000001
2013-11-18,Technology,67.176
2013-11-19,Furniture,557.068
2013-11-19,Office Supplies,1425.712
2013-11-19,Technology,1976.152
2013-11-20,Furniture,34.288000000000004
2013-11-20,Office Supplies,532.214
2013-11-20,Technology,71.96
2013-11-21,Furniture,702.0360000000001
2013-11-21,Office Supplies,620.6229999999999
2013-11-21,Technology,1747.6740000000002
2013-11-22,Furniture,514.21
2013-11-22,Office Supplies,145.82
2013-11-22,Technology,516.861
2013-11-23,Furniture,39.88
2013-11-23,Office Supplies,253.132
2013-11-23,Technology,24.032
2013-11-24,Furniture,84.816
2013-11-24,Office Supplies,15.8
2013-11-25,Furniture,2324.6320000000005
2013-11-25,Office Supplies,1538.086
2013-11-25,Technology,2531.82
2013-11-26,Furniture,1762.962
2013-11-26,Office Supplies,1115.728
2013-11-26,Technology,5099.861
2013-11-27,Furniture,4315.22
2013-11-27,Office Supplies,419.571
2013-11-27,Technology,3594.9519999999998
2013-11-28,Furniture,362.5830000000001
2013-11-28,Office Supplies,802.5540000000001
2013-11-28,Technology,486.102
2013-11-29,Furniture,530.472
2013-11-29,Office Supplies,2456.018
2013-11-29,Technology,441.882
2013-11-30,Furniture,242.17600000000004
2013-11-30,Technology,58.416
2013-12-01,Furniture,389.97
2013-12-01,Office Supplies,543.98
2013-12-01,Technology,36.192
2013-12-02,Furniture,1801.2649999999999
2013-12-02,Office Supplies,4382.351999999999
2013-12-02,Technology,1181.838
2013-12-03,Furniture,868.8039999999999
2013-12-03,Office Supplies,3020.2619999999997
2013-12-03,Technology,795.55
2013-12-04,Furniture,2140.888
2013-12-04,Office Supplies,1478.978
2013-12-04,Technology,1649.95
2013-12-05,Furniture,113.78999999999999
2013-12-05,Office Supplies,752.346
2013-12-05,Technology,78.15
2013-12-06,Furniture,2239.0
2013-12-06,Office Supplies,1793.604
2013-12-06,Technology,1234.4
2013-12-07,Office Supplies,2287.98
2013-12-07,Technology,1590.296
2013-12-09,Furniture,2698.454
2013-12-09,Office Supplies,463.891
2013-12-09,Technology,1546.7500000000005
2013-12-10,Furniture,1136.8339999999998
2013-12-10,Office Supplies,588.049
2013-12-10,Technology,130.6
2013-12-11,Furniture,1746.468
2013-12-11,Office Supplies,1668.492
2013-12-11,Technology,44.75
2013-12-12,Furniture,2461.7960000000003
2013-12-12,Office Supplies,1451.6000000000001
2013-12-12,Technology,2188.854
2013-12-13,Furniture,477.47
2013-12-13,Office Supplies,211.813
2013-12-13,Technology,1291.8319999999999
2013-12-14,Furniture,1114.272
2013-12-14,Office Supplies,15.936
2013-12-14,Technology,63.88
2013-12-15,Furniture,611.724
2013-12-15,Office Supplies,216.93
2013-12-16,Furniture,2231.895
2013-12-16,Office Supplies,405.192
2013-12-17,Furniture,563.92
2013-12-17,Office Supplies,43.412
2013-12-17,Technology,21.209999999999997
2013-12-18,Furniture,2003.52
2013-12-18,Office Supplies,10016.014
2013-12-18,Technology,165.60000000000002
2013-12-19,Furniture,1183.99
2013-12-19,Office Supplies,4813.818
2013-12-19,Technology,1053.542
2013-12-20,Furniture,759.8900000000001
2013-12-20,Office Supplies,55.22200000000001
2013-12-21,Furniture,18.92
2013-12-21,Office Supplies,49.32
2013-12-21,Technology,66.30000000000001
2013-12-23,Furniture,919.3040000000001
2013-12-23,Office Supplies,112.26400000000001
2013-12-23,Technology,11.56
2013-12-24,Furniture,1002.8399999999999
2013-12-24,Office Supplies,1589.751
2013-12-24,Technology,4373.266
2013-12-25,Furniture,843.5200000000001
2013-12-25,Office Supplies,641.09
2013-12-25,Technology,453.65
2013-12-26,Furniture,6636.863
2013-12-26,Office Supplies,205.138
2013-12-26,Technology,3646.054
2013-12-27,Furniture,1262.004
2013-12-27,Office Supplies,175.06
2013-12-27,Technology,392.35400000000004
2013-12-28,Furniture,845.4879999999999
2013-12-28,Office Supplies,74.00200000000001
2013-12-28,Technology,40.0
2013-12-30,Furniture,825.01
2013-12-30,Office Supplies,452.67
2013-12-31,Furniture,170.78599999999997
2013-12-31,Office Supplies,602.988
2014-01-01,Office Supplies,429.392
2014-01-01,Technology,302.376
2014-01-02,Furniture,975.49
2014-01-02,Office Supplies,506.3380000000001
2014-01-03,Furniture,913.4300000000001
2014-01-03,Office Supplies,453.834
2014-01-03,Technology,712.2900000000001
2014-01-04,Office Supplies,2070.2720000000004
2014-01-07,Office Supplies,33.74
2014-01-08,Office Supplies,335.608
2014-01-08,Technology,3059.982
2014-01-09,Furniture,892.98
2014-01-10,Office Supplies,274.49100000000004
2014-01-13,Furniture,37.68
2014-01-13,Office Supplies,810.8399999999998
2014-01-14,Furniture,212.94
2014-01-14,Office Supplies,4406.389999999999
2014-01-15,Furniture,18.96
2014-01-15,Office Supplies,508.39
2014-01-15,Technology,528.688
2014-01-16,Office Supplies,2029.704
2014-01-16,Technology,110.576
2014-01-17,Furniture,730.2620000000001
2014-01-17,Office Supplies,5500.03
2014-01-20,Furniture,919.2389999999998
2014-01-20,Office Supplies,664.8759999999999
2014-01-20,Technology,429.59999999999997
2014-01-21,Furniture,207.84600000000003
2014-01-21,Office Supplies,39.239999999999995
2014-01-21,Technology,520.7520000000001
2014-01-22,Furniture,84.98
2014-01-22,Office Supplies,1145.78
2014-01-22,Technology,1315.883
2014-01-23,Office Supplies,1212.422
2014-01-23,Technology,2999.95
2014-01-24,Furniture,210.98
2014-01-24,Office Supplies,57.018
2014-01-24,Technology,182.336
2014-01-25,Office Supplies,308.3140000000001
2014-01-25,Technology,110.352
2014-01-27,Furniture,62.72
2014-01-27,Office Supplies,52.629999999999995
2014-01-27,Technology,2939.9300000000003
2014-01-28,Office Supplies,14.015999999999998
2014-01-28,Technology,317.898
2014-01-29,Furniture,37.74
2014-01-29,Office Supplies,279.9
2014-01-29,Technology,689.88
2014-01-30,Furniture,14.91
2014-01-30,Office Supplies,279.932
2014-01-31,Furniture,643.875
2014-01-31,Office Supplies,290.524
2014-01-31,Technology,2814.936
2014-02-03,Furniture,296.84000000000003
2014-02-03,Office Supplies,316.56
2014-02-03,Technology,299.954
2014-02-04,Furniture,22.200000000000003
2014-02-04,Office Supplies,900.127
2014-02-05,Office Supplies,32.67
2014-02-06,Office Supplies,1891.812
2014-02-06,Technology,371.2
2014-02-07,Furniture,600.754
2014-02-07,Office Supplies,76.14
2014-02-07,Technology,227.45999999999998
2014-02-10,Furniture,25.104000000000003
2014-02-10,Office Supplies,620.6759999999999
2014-02-10,Technology,127.984
2014-02-11,Furniture,203.98299999999998
2014-02-11,Office Supplies,23.12
2014-02-12,Furniture,1110.7040000000002
2014-02-12,Office Supplies,42.036
2014-02-12,Technology,88.77600000000001
2014-02-14,Furniture,107.53
2014-02-14,Office Supplies,150.94
2014-02-14,Technology,799.96
2014-02-17,Furniture,608.25
2014-02-17,Office Supplies,714.202
2014-02-17,Technology,14.99
2014-02-18,Furniture,1955.5704
2014-02-18,Office Supplies,359.36499999999995
2014-02-18,Technology,649.8820000000001
2014-02-19,Office Supplies,9.82
2014-02-19,Technology,277.506
2014-02-20,Furniture,44.67
2014-02-20,Office Supplies,1269.9199999999998
2014-02-21,Furniture,477.84400000000005
2014-02-21,Office Supplies,90.91
2014-02-21,Technology,581.536
2014-02-22,Technology,47.904
2014-02-24,Office Supplies,45.839999999999996
2014-02-24,Technology,71.96
2014-02-25,Office Supplies,128.876
2014-02-25,Technology,1319.8
2014-02-26,Furniture,428.704
2014-02-26,Office Supplies,1.7879999999999996
2014-02-27,Furniture,984.1840000000001
2014-02-27,Office Supplies,715.3499999999999
2014-02-27,Technology,1148.112
2014-03-01,Office Supplies,17.62
2014-03-03,Furniture,441.96
2014-03-03,Office Supplies,331.45
2014-03-03,Technology,676.7159999999999
2014-03-04,Furniture,751.004
2014-03-04,Office Supplies,99.68
2014-03-04,Technology,1149.42
2014-03-05,Furniture,103.50000000000001
2014-03-05,Office Supplies,125.32199999999999
2014-03-06,Office Supplies,940.05
2014-03-06,Technology,299.96999999999997
2014-03-07,Furniture,71.97
2014-03-07,Office Supplies,499.882
2014-03-07,Technology,206.38400000000001
2014-03-08,Office Supplies,117.51
2014-03-08,Technology,49.08
2014-03-09,Office Supplies,843.1
2014-03-10,Office Supplies,30.84
2014-03-10,Technology,679.964
2014-03-11,Furniture,983.976
2014-03-11,Office Supplies,67.124
2014-03-11,Technology,201.85199999999998
2014-03-12,Furniture,181.484
2014-03-12,Office Supplies,951.4939999999999
2014-03-12,Technology,840.7299999999999
2014-03-13,Office Supplies,283.35
2014-03-13,Technology,69.93
2014-03-14,Furniture,89.768
2014-03-14,Office Supplies,2833.674
2014-03-14,Technology,1867.9080000000001
2014-03-15,Technology,49.61600000000001
2014-03-17,Furniture,51.264
2014-03-17,Office Supplies,653.3410000000001
2014-03-17,Technology,1309.776
2014-03-18,Office Supplies,294.38599999999997
2014-03-18,Technology,248.35999999999999
2014-03-19,Furniture,82.524
2014-03-19,Office Supplies,379.87399999999997
2014-03-19,Technology,565.36
2014-03-20,Furniture,728.0899999999999
2014-03-20,Office Supplies,481.154
2014-03-20,Technology,957.004
2014-03-21,Furniture,2.91
2014-03-21,Office Supplies,392.728
2014-03-21,Technology,503.93
2014-03-22,Furniture,1828.0200000000002
2014-03-22,Office Supplies,1504.616
2014-03-24,Furniture,211.84
2014-03-24,Office Supplies,604.268
2014-03-24,Technology,13999.96
2014-03-25,Furniture,479.61
2014-03-25,Office Supplies,281.698
2014-03-25,Technology,495.99
2014-03-26,Furniture,1986.5200000000002
2014-03-26,Office Supplies,418.978
2014-03-26,Technology,1161.5280000000002
2014-03-27,Furniture,318.408
2014-03-27,Office Supplies,217.34199999999998
2014-03-27,Technology,2717.13
2014-03-28,Furniture,2142.2439999999997
2014-03-28,Office Supplies,545.1800000000001
2014-03-28,Technology,246.09199999999998
2014-03-29,Furniture,48.040000000000006
2014-03-29,Office Supplies,923.942
2014-03-29,Technology,532.72
2014-03-30,Office Supplies,81.4
2014-03-31,Furniture,94.2
2014-03-31,Office Supplies,397.415
2014-03-31,Technology,164.79200000000003
2014-04-01,Furniture,296.1128
2014-04-01,Office Supplies,250.488
2014-04-01,Technology,4434.41
2014-04-02,Furniture,828.966
2014-04-02,Office Supplies,320.06199999999995
2014-04-02,Technology,4823.959999999999
2014-04-03,Furniture,436.91
2014-04-03,Office Supplies,26.060000000000002
2014-04-03,Technology,360.0
2014-04-04,Furniture,25.472
2014-04-04,Office Supplies,7.055999999999999
2014-04-05,Office Supplies,264.39
2014-04-05,Technology,544.08
2014-04-07,Office Supplies,114.41999999999999
2014-04-08,Furniture,1112.5465000000002
2014-04-08,Office Supplies,21.584000000000003
2014-04-08,Technology,837.1600000000001
2014-04-09,Furniture,637.1399999999999
2014-04-09,Office Supplies,5764.79
2014-04-10,Office Supplies,1626.71
2014-04-11,Furniture,48.992
2014-04-11,Office Supplies,510.81100000000004
2014-04-11,Technology,195.726
2014-04-12,Office Supplies,92.73599999999999
2014-04-12,Technology,227.07000000000002
2014-04-13,Office Supplies,69.66
2014-04-14,Furniture,436.70400000000006
2014-04-14,Office Supplies,909.1199999999999
2014-04-15,Furniture,515.0740000000001
2014-04-15,Office Supplies,137.856
2014-04-16,Furniture,196.45
2014-04-16,Office Supplies,135.888
2014-04-17,Furniture,102.833
2014-04-17,Office Supplies,815.616
2014-04-17,Technology,25.98
2014-04-18,Furniture,278.66400000000004
2014-04-18,Office Supplies,327.92
2014-04-18,Technology,2824.8750000000005
2014-04-21,Furniture,470.394
2014-04-21,Office Supplies,1440.4640000000002
2014-04-21,Technology,122.38199999999999
2014-04-22,Furniture,1071.42
2014-04-22,Office Supplies,123.62799999999999
2014-04-22,Technology,59.516
2014-04-23,Furniture,272.63200000000006
2014-04-23,Office Supplies,675.0600000000001
2014-04-24,Furniture,567.2520000000001
2014-04-24,Office Supplies,431.22200000000004
2014-04-24,Technology,200.748
2014-04-25,Office Supplies,306.57800000000003
2014-04-25,Technology,621.98
2014-04-26,Furniture,344.98099999999994
2014-04-26,Office Supplies,225.16199999999998
2014-04-26,Technology,107.97
2014-04-27,Furniture,1.988
2014-04-27,Office Supplies,59.620000000000005
2014-04-28,Furniture,359.8456
2014-04-28,Office Supplies,216.73000000000002
2014-04-29,Office Supplies,43.312
2014-04-29,Technology,751.984
2014-04-30,Furniture,1048.35
2014-04-30,Office Supplies,4.91
2014-05-01,Furniture,309.344
2014-05-01,Office Supplies,400.826
2014-05-01,Technology,679.9559999999999
2014-05-02,Furniture,4051.534
2014-05-02,Office Supplies,7.936
2014-05-02,Technology,48.9
2014-05-03,Furniture,129.93
2014-05-03,Office Supplies,109.62
2014-05-03,Technology,159.56
2014-05-04,Furniture,405.9179999999999
2014-05-04,Office Supplies,980.428
2014-05-05,Furniture,300.904
2014-05-05,Office Supplies,904.541
2014-05-05,Technology,183.96
2014-05-06,Furniture,89.99100000000001
2014-05-06,Office Supplies,95.132
2014-05-07,Furniture,623.4648
2014-05-07,Office Supplies,1332.025
2014-05-07,Technology,1227.88
2014-05-08,Furniture,1962.0900000000001
2014-05-08,Office Supplies,87.444
2014-05-08,Technology,499.93399999999997
2014-05-09,Furniture,176.04999999999998
2014-05-09,Office Supplies,122.552
2014-05-09,Technology,3359.952
2014-05-10,Furniture,493.85
2014-05-10,Office Supplies,384.392
2014-05-10,Technology,199.98
2014-05-12,Furniture,217.97500000000002
2014-05-12,Office Supplies,231.49399999999997
2014-05-13,Furniture,328.33000000000004
2014-05-13,Office Supplies,554.654
